ID_VENTA,FECHA,NÂ°,NOMBRE,CANTIDAD,PRECIO,TOTAL,TIPO_PAGO,TIPO_PAGO_DETALLE,ORIGEN
2637,2026-01-05,32,OLD TIMES ROJO 750 ML,1,25,25,Efectivo,Efectivo,MIGRACION_BASE
2636,2026-01-05,31,OLD TIMES ROJO 1L,1,29,29,Efectivo,Efectivo,MIGRACION_BASE
2635,2026-01-05,4,Vino Queirolo rose,1,19,19,Efectivo,Efectivo,MIGRACION_BASE
2634,2026-01-05,3,Vino Hacienda Abuelo borgoña,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
2633,2026-01-04,151,ENCENDEDOR,1,1,1,Efectivo,Efectivo,MIGRACION_BASE
2632,2026-01-04,150,CIGARROS GOLDEN CAJAS (- 2uni),3,4,12,Efectivo,Efectivo,MIGRACION_BASE
2631,2026-01-04,147,MARLBORO CANELA,4,26,104,Efectivo,Efectivo,MIGRACION_BASE
2630,2026-01-04,146,CIGARROS LUCKY 20 UNI (UNIDAD),3,26,78,Efectivo,Efectivo,MIGRACION_BASE
2629,2026-01-04,145,CIGARROS LUCKY 10 UNI (CAJAS),1,14,14,Efectivo,Efectivo,MIGRACION_BASE
2628,2026-01-04,139,HALLS,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
2627,2026-01-04,134,GATORADE,2,2.5,5,Efectivo,Efectivo,MIGRACION_BASE
2626,2026-01-04,131,PEPSI 2L,2,8,16,Efectivo,Efectivo,MIGRACION_BASE
2625,2026-01-04,128,GINGER EVERVESS,1,6.5,6.5,Efectivo,Efectivo,MIGRACION_BASE
2624,2026-01-04,123,"AGUA CIELO 2,5L",1,4,4,Efectivo,Efectivo,MIGRACION_BASE
2623,2026-01-04,121,AGUA SAN LUIS 600ML,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
2622,2026-01-04,118,COCA 600 ML,1,3.5,3.5,Efectivo,Efectivo,MIGRACION_BASE
2621,2026-01-04,114,JUGO WATTS UNI 1l,1,6.5,6.5,Efectivo,Efectivo,MIGRACION_BASE
2620,2026-01-04,112,JUGO DEL VALLE UNI 1L,1,6,6,Efectivo,Efectivo,MIGRACION_BASE
2619,2026-01-04,111,TRES CRUCES UNI,15,4.5,67.5,Efectivo,Efectivo,MIGRACION_BASE
2618,2026-01-04,101,PILSEN LATASA UNIDAD,1,6,6,Efectivo,Efectivo,MIGRACION_BASE
2617,2026-01-04,98,MIKES UNI,4,6.5,26,Efectivo,Efectivo,MIGRACION_BASE
2616,2026-01-04,97,FOUR LOKO UNI,3,12,36,Efectivo,Efectivo,MIGRACION_BASE
2615,2026-01-04,96,SPARK,4,0,0,Efectivo,Efectivo,MIGRACION_BASE
2614,2026-01-04,94,MONSTER,1,9,9,Efectivo,Efectivo,MIGRACION_BASE
2613,2026-01-04,93,RED BULL,1,9,9,Efectivo,Efectivo,MIGRACION_BASE
2612,2026-01-04,92,BAILEYS,1,62,62,Efectivo,Efectivo,MIGRACION_BASE
2611,2026-01-04,90,JAGER 700ML,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
2610,2026-01-04,83,RUSSKAYA VERDE 750ML,1,28,28,Efectivo,Efectivo,MIGRACION_BASE
2609,2026-01-04,37,CARTAVIO CHATA 250 ML,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
2608,2026-01-04,35,CARTAVIO BLACK 750 ML,1,27,27,Efectivo,Efectivo,MIGRACION_BASE
2607,2026-01-04,23,BALLANTINES,1,50,50,Efectivo,Efectivo,MIGRACION_BASE
2606,2026-01-04,13,Vino Cuneo 1.5 L,1,24,24,Efectivo,Efectivo,MIGRACION_BASE
2605,2026-01-04,12,Vino Cuneo 750 ml,2,12,24,Efectivo,Efectivo,MIGRACION_BASE
2604,2026-01-04,5,Vino Queirolo borgoña,1,19,19,Efectivo,Efectivo,MIGRACION_BASE
2603,2026-01-04,2,vino hacienda abuelo rose,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
2602,2026-01-03,151,ENCENDEDOR,1,1,1,Efectivo,Efectivo,MIGRACION_BASE
2601,2026-01-03,150,CIGARROS GOLDEN CAJAS (- 2uni),2,4,8,Efectivo,Efectivo,MIGRACION_BASE
2600,2026-01-03,149,CIGARROS ESSE (UNIDAD),1,15,15,Efectivo,Efectivo,MIGRACION_BASE
2599,2026-01-03,148,CIGARROS PALL MAL (UNIDAD),20,17,340,Efectivo,Efectivo,MIGRACION_BASE
2598,2026-01-03,147,MARLBORO CANELA,20,26,520,Efectivo,Efectivo,MIGRACION_BASE
2597,2026-01-03,146,CIGARROS LUCKY 20 UNI (UNIDAD),6,26,156,Efectivo,Efectivo,MIGRACION_BASE
2596,2026-01-03,145,CIGARROS LUCKY 10 UNI (CAJAS),2,14,28,Efectivo,Efectivo,MIGRACION_BASE
2595,2026-01-03,144,HIELO,1,5,5,Efectivo,Efectivo,MIGRACION_BASE
2594,2026-01-03,140,CERVEZA PILSEN 620ML CA,6,7,42,Efectivo,Efectivo,MIGRACION_BASE
2593,2026-01-03,139,HALLS,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
2592,2026-01-03,138,TRIDENT,3,1.5,4.5,Efectivo,Efectivo,MIGRACION_BASE
2591,2026-01-03,134,GATORADE,3,2.5,7.5,Efectivo,Efectivo,MIGRACION_BASE
2590,2026-01-03,133,GUARANA 3L,1,9,9,Efectivo,Efectivo,MIGRACION_BASE
2589,2026-01-03,125,AGUA SOCOSANI 600 ML,1,2,2,Efectivo,Efectivo,MIGRACION_BASE
2588,2026-01-03,124,AGUA CIELO 600 ML,2,1.5,3,Efectivo,Efectivo,MIGRACION_BASE
2587,2026-01-03,122,AGUA CIELO 1L,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
2586,2026-01-03,120,AGUA SAN LUIS 2.5L,1,4,4,Efectivo,Efectivo,MIGRACION_BASE
2585,2026-01-03,119,INKA 600 ML,1,3.5,3.5,Efectivo,Efectivo,MIGRACION_BASE
2584,2026-01-03,118,COCA 600 ML,2,3.5,7,Efectivo,Efectivo,MIGRACION_BASE
2583,2026-01-03,116,COCA COLA  3L. UNI,5,13,65,Efectivo,Efectivo,MIGRACION_BASE
2582,2026-01-03,115,COCA COLA 2.5L UNI,2,10,20,Efectivo,Efectivo,MIGRACION_BASE
2581,2026-01-03,111,TRES CRUCES UNI,8,4.5,36,Efectivo,Efectivo,MIGRACION_BASE
2580,2026-01-03,102,PILSEN LATA 325ML PEQUEÑA,42,5,210,Efectivo,Efectivo,MIGRACION_BASE
2579,2026-01-03,101,PILSEN LATASA UNIDAD,24,6,144,Efectivo,Efectivo,MIGRACION_BASE
2578,2026-01-03,100,HITT 700ML,4,13.5,54,Efectivo,Efectivo,MIGRACION_BASE
2577,2026-01-03,99,TABERNERO SOUR,1,21,21,Efectivo,Efectivo,MIGRACION_BASE
2576,2026-01-03,98,MIKES UNI,8,6.5,52,Efectivo,Efectivo,MIGRACION_BASE
2575,2026-01-03,97,FOUR LOKO UNI,3,12,36,Efectivo,Efectivo,MIGRACION_BASE
2574,2026-01-03,94,MONSTER,2,9,18,Efectivo,Efectivo,MIGRACION_BASE
2573,2026-01-03,87,GIN BOTICARIO FRUTOS ROJOS,1,92,92,Efectivo,Efectivo,MIGRACION_BASE
2572,2026-01-03,56,TEQUILA OLMECA DORADO,1,62,62,Efectivo,Efectivo,MIGRACION_BASE
2571,2026-01-03,53,MEDELLIN 750 ML,1,35,35,Efectivo,Efectivo,MIGRACION_BASE
2570,2026-01-03,52,BARCELO LAPIDA 1.75L,2,75,150,Efectivo,Efectivo,MIGRACION_BASE
2569,2026-01-03,47,FLOR DE CAÑA 4 AÑOS 750 ML,1,40,40,Efectivo,Efectivo,MIGRACION_BASE
2568,2026-01-03,37,CARTAVIO CHATA 250 ML,3,12,36,Efectivo,Efectivo,MIGRACION_BASE
2567,2026-01-03,16,JOHNNIE WALKER DOBLE BLACK,1,145,145,Efectivo,Efectivo,MIGRACION_BASE
2566,2026-01-03,14,JOHNNIE WALKER RED LABEL,1,54,54,Efectivo,Efectivo,MIGRACION_BASE
2565,2026-01-03,5,Vino Queirolo borgoña,1,19,19,Efectivo,Efectivo,MIGRACION_BASE
2564,2026-01-03,4,Vino Queirolo rose,1,19,19,Efectivo,Efectivo,MIGRACION_BASE
2563,2026-01-02,150,CIGARROS GOLDEN CAJAS (- 2uni),1,4,4,Efectivo,Efectivo,MIGRACION_BASE
2562,2026-01-02,148,CIGARROS PALL MAL (UNIDAD),3,17,51,Efectivo,Efectivo,MIGRACION_BASE
2561,2026-01-02,147,MARLBORO CANELA,1,26,26,Efectivo,Efectivo,MIGRACION_BASE
2560,2026-01-02,146,CIGARROS LUCKY 20 UNI (UNIDAD),8,26,208,Efectivo,Efectivo,MIGRACION_BASE
2559,2026-01-02,145,CIGARROS LUCKY 10 UNI (CAJAS),2,14,28,Efectivo,Efectivo,MIGRACION_BASE
2558,2026-01-02,144,HIELO,3,5,15,Efectivo,Efectivo,MIGRACION_BASE
2557,2026-01-02,139,HALLS,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
2556,2026-01-02,138,TRIDENT,3,1.5,4.5,Efectivo,Efectivo,MIGRACION_BASE
2555,2026-01-02,137,PIQUEO,3,2.5,7.5,Efectivo,Efectivo,MIGRACION_BASE
2554,2026-01-02,135,VOLT ENERGIZANTE,2,2.5,5,Efectivo,Efectivo,MIGRACION_BASE
2553,2026-01-02,134,GATORADE,3,2.5,7.5,Efectivo,Efectivo,MIGRACION_BASE
2552,2026-01-02,133,GUARANA 3L,1,9,9,Efectivo,Efectivo,MIGRACION_BASE
2551,2026-01-02,124,AGUA CIELO 600 ML,4,1.5,6,Efectivo,Efectivo,MIGRACION_BASE
2550,2026-01-02,120,AGUA SAN LUIS 2.5L,2,4,8,Efectivo,Efectivo,MIGRACION_BASE
2549,2026-01-02,119,INKA 600 ML,1,3.5,3.5,Efectivo,Efectivo,MIGRACION_BASE
2548,2026-01-02,118,COCA 600 ML,3,3.5,10.5,Efectivo,Efectivo,MIGRACION_BASE
2547,2026-01-02,117,COCA COLA 1L,1,5.5,5.5,Efectivo,Efectivo,MIGRACION_BASE
2546,2026-01-02,114,JUGO WATTS UNI 1l,1,6.5,6.5,Efectivo,Efectivo,MIGRACION_BASE
2545,2026-01-02,99,TABERNERO SOUR,1,21,21,Efectivo,Efectivo,MIGRACION_BASE
2544,2026-01-02,97,FOUR LOKO UNI,5,12,60,Efectivo,Efectivo,MIGRACION_BASE
2543,2026-01-02,70,PISCO QUEIROLO ITALIA,1,34.5,34.5,Efectivo,Efectivo,MIGRACION_BASE
2542,2026-01-02,69,PISCO QUEIROLO ACHOLADO,1,34.5,34.5,Efectivo,Efectivo,MIGRACION_BASE
2541,2026-01-02,40,CARTAVIO SELECTO 750ML,1,32,32,Efectivo,Efectivo,MIGRACION_BASE
2540,2026-01-02,37,CARTAVIO CHATA 250 ML,2,12,24,Efectivo,Efectivo,MIGRACION_BASE
2539,2026-01-02,30,OLD TIMES NEGRO 1L,1,31,31,Efectivo,Efectivo,MIGRACION_BASE
2538,2026-01-02,10,Vino Mistela,2,12,24,Efectivo,Efectivo,MIGRACION_BASE
2537,2026-01-02,5,Vino Queirolo borgoña,1,19,19,Efectivo,Efectivo,MIGRACION_BASE
2536,2026-01-02,2,vino hacienda abuelo rose,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
2535,2025-12-31,151,ENCENDEDOR,1,1,1,Efectivo,Efectivo,MIGRACION_BASE
2534,2025-12-31,149,CIGARROS ESSE (UNIDAD),4,15,60,Efectivo,Efectivo,MIGRACION_BASE
2533,2025-12-31,148,CIGARROS PALL MAL (UNIDAD),5,17,85,Efectivo,Efectivo,MIGRACION_BASE
2532,2025-12-31,146,CIGARROS LUCKY 20 UNI (UNIDAD),2,26,52,Efectivo,Efectivo,MIGRACION_BASE
2531,2025-12-31,145,CIGARROS LUCKY 10 UNI (CAJAS),1,14,14,Efectivo,Efectivo,MIGRACION_BASE
2530,2025-12-31,144,HIELO,9,5,45,Efectivo,Efectivo,MIGRACION_BASE
2529,2025-12-31,138,TRIDENT,3,1.5,4.5,Efectivo,Efectivo,MIGRACION_BASE
2528,2025-12-31,135,VOLT ENERGIZANTE,2,2.5,5,Efectivo,Efectivo,MIGRACION_BASE
2527,2025-12-31,132,"GUARANA 2,5L",1,6,6,Efectivo,Efectivo,MIGRACION_BASE
2526,2025-12-31,131,PEPSI 2L,1,8,8,Efectivo,Efectivo,MIGRACION_BASE
2525,2025-12-31,129,AGUA TONICA EVERVESS,2,7.5,15,Efectivo,Efectivo,MIGRACION_BASE
2524,2025-12-31,128,GINGER EVERVESS,2,6.5,13,Efectivo,Efectivo,MIGRACION_BASE
2523,2025-12-31,124,AGUA CIELO 600 ML,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
2522,2025-12-31,121,AGUA SAN LUIS 600ML,3,1.5,4.5,Efectivo,Efectivo,MIGRACION_BASE
2521,2025-12-31,120,AGUA SAN LUIS 2.5L,2,4,8,Efectivo,Efectivo,MIGRACION_BASE
2520,2025-12-31,119,INKA 600 ML,2,3.5,7,Efectivo,Efectivo,MIGRACION_BASE
2519,2025-12-31,118,COCA 600 ML,1,3.5,3.5,Efectivo,Efectivo,MIGRACION_BASE
2518,2025-12-31,117,COCA COLA 1L,1,5.5,5.5,Efectivo,Efectivo,MIGRACION_BASE
2517,2025-12-31,116,COCA COLA  3L. UNI,2,13,26,Efectivo,Efectivo,MIGRACION_BASE
2516,2025-12-31,115,COCA COLA 2.5L UNI,10,10,100,Efectivo,Efectivo,MIGRACION_BASE
2515,2025-12-31,113,JUGO GLORIA UNI 1L,1,6,6,Efectivo,Efectivo,MIGRACION_BASE
2514,2025-12-31,112,JUGO DEL VALLE UNI 1L,1,6,6,Efectivo,Efectivo,MIGRACION_BASE
2513,2025-12-31,110,BOTELLA CUZQUEÑA NEGRA PEQUEÑA UNI,6,5,30,Efectivo,Efectivo,MIGRACION_BASE
2512,2025-12-31,108,LATA CUSQUEÑA NEGRA UNI,6,5.5,33,Efectivo,Efectivo,MIGRACION_BASE
2511,2025-12-31,107,LATA CUSQUEÑA TRIGO UNI,6,5.5,33,Efectivo,Efectivo,MIGRACION_BASE
2510,2025-12-31,103,CUSQUEÑA LATASA TRIGO,24,6,144,Efectivo,Efectivo,MIGRACION_BASE
2509,2025-12-31,102,PILSEN LATA 325ML PEQUEÑA,2,5,10,Efectivo,Efectivo,MIGRACION_BASE
2508,2025-12-31,101,PILSEN LATASA UNIDAD,12,6,72,Efectivo,Efectivo,MIGRACION_BASE
2507,2025-12-31,100,HITT 700ML,4,13.5,54,Efectivo,Efectivo,MIGRACION_BASE
2506,2025-12-31,99,TABERNERO SOUR,2,21,42,Efectivo,Efectivo,MIGRACION_BASE
2505,2025-12-31,98,MIKES UNI,3,6.5,19.5,Efectivo,Efectivo,MIGRACION_BASE
2504,2025-12-31,97,FOUR LOKO UNI,4,12,48,Efectivo,Efectivo,MIGRACION_BASE
2503,2025-12-31,96,SPARK,2,0,0,Efectivo,Efectivo,MIGRACION_BASE
2502,2025-12-31,94,MONSTER,1,9,9,Efectivo,Efectivo,MIGRACION_BASE
2501,2025-12-31,91,JAGER 1L,2,0,0,Efectivo,Efectivo,MIGRACION_BASE
2500,2025-12-31,85,GIN BEEFEATER NEUTRO,1,64,64,Efectivo,Efectivo,MIGRACION_BASE
2499,2025-12-31,75,SMIRNOFF MANZANA,3,38,114,Efectivo,Efectivo,MIGRACION_BASE
2498,2025-12-31,53,MEDELLIN 750 ML,1,35,35,Efectivo,Efectivo,MIGRACION_BASE
2497,2025-12-31,47,FLOR DE CAÑA 4 AÑOS 750 ML,2,40,80,Efectivo,Efectivo,MIGRACION_BASE
2496,2025-12-31,46,FLOR DE CAÑA 5 AÑOS 1L,3,50,150,Efectivo,Efectivo,MIGRACION_BASE
2495,2025-12-31,45,FLOR DE CAÑA 4 AÑOS 1L,2,45,90,Efectivo,Efectivo,MIGRACION_BASE
2494,2025-12-31,38,CARTAVIO SUPERIOR 750 ML,2,27,54,Efectivo,Efectivo,MIGRACION_BASE
2493,2025-12-31,32,OLD TIMES ROJO 750 ML,1,25,25,Efectivo,Efectivo,MIGRACION_BASE
2492,2025-12-31,28,JACK DANIELS VERDE,1,92,92,Efectivo,Efectivo,MIGRACION_BASE
2491,2025-12-31,16,JOHNNIE WALKER DOBLE BLACK,1,145,145,Efectivo,Efectivo,MIGRACION_BASE
2490,2025-12-31,15,JOHNNIE WALKER BLACK LABEL,1,120,120,Efectivo,Efectivo,MIGRACION_BASE
2489,2025-12-31,12,Vino Cuneo 750 ml,2,12,24,Efectivo,Efectivo,MIGRACION_BASE
2488,2025-12-31,11,Vino Higo,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
2487,2025-12-31,10,Vino Mistela,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
2486,2025-12-31,3,Vino Hacienda Abuelo borgoña,3,20,60,Efectivo,Efectivo,MIGRACION_BASE
2485,2025-12-31,2,vino hacienda abuelo rose,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
2484,2025-12-30,151,ENCENDEDOR,1,1,1,Efectivo,Efectivo,MIGRACION_BASE
2483,2025-12-30,150,CIGARROS GOLDEN CAJAS (- 2uni),3,4,12,Efectivo,Efectivo,MIGRACION_BASE
2482,2025-12-30,149,CIGARROS ESSE (UNIDAD),4,15,60,Efectivo,Efectivo,MIGRACION_BASE
2481,2025-12-30,148,CIGARROS PALL MAL (UNIDAD),5,17,85,Efectivo,Efectivo,MIGRACION_BASE
2480,2025-12-30,146,CIGARROS LUCKY 20 UNI (UNIDAD),19,26,494,Efectivo,Efectivo,MIGRACION_BASE
2479,2025-12-30,145,CIGARROS LUCKY 10 UNI (CAJAS),2,14,28,Efectivo,Efectivo,MIGRACION_BASE
2478,2025-12-30,144,HIELO,1,5,5,Efectivo,Efectivo,MIGRACION_BASE
2477,2025-12-30,141,CERVEZA AREQUIPEÑA 620ML CAJ,6,7,42,Efectivo,Efectivo,MIGRACION_BASE
2476,2025-12-30,140,CERVEZA PILSEN 620ML CA,37,7,259,Efectivo,Efectivo,MIGRACION_BASE
2475,2025-12-30,139,HALLS,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
2474,2025-12-30,138,TRIDENT,3,1.5,4.5,Efectivo,Efectivo,MIGRACION_BASE
2473,2025-12-30,130,SPRITE 2.5L,2,8,16,Efectivo,Efectivo,MIGRACION_BASE
2472,2025-12-30,128,GINGER EVERVESS,1,6.5,6.5,Efectivo,Efectivo,MIGRACION_BASE
2471,2025-12-30,124,AGUA CIELO 600 ML,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
2470,2025-12-30,123,"AGUA CIELO 2,5L",1,4,4,Efectivo,Efectivo,MIGRACION_BASE
2469,2025-12-30,121,AGUA SAN LUIS 600ML,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
2468,2025-12-30,120,AGUA SAN LUIS 2.5L,5,4,20,Efectivo,Efectivo,MIGRACION_BASE
2467,2025-12-30,119,INKA 600 ML,1,3.5,3.5,Efectivo,Efectivo,MIGRACION_BASE
2466,2025-12-30,118,COCA 600 ML,1,3.5,3.5,Efectivo,Efectivo,MIGRACION_BASE
2465,2025-12-30,117,COCA COLA 1L,1,5.5,5.5,Efectivo,Efectivo,MIGRACION_BASE
2464,2025-12-30,116,COCA COLA  3L. UNI,1,13,13,Efectivo,Efectivo,MIGRACION_BASE
2463,2025-12-30,115,COCA COLA 2.5L UNI,2,10,20,Efectivo,Efectivo,MIGRACION_BASE
2462,2025-12-30,112,JUGO DEL VALLE UNI 1L,5,6,30,Efectivo,Efectivo,MIGRACION_BASE
2461,2025-12-30,111,TRES CRUCES UNI,1,4.5,4.5,Efectivo,Efectivo,MIGRACION_BASE
2460,2025-12-30,101,PILSEN LATASA UNIDAD,4,6,24,Efectivo,Efectivo,MIGRACION_BASE
2459,2025-12-30,100,HITT 700ML,2,13.5,27,Efectivo,Efectivo,MIGRACION_BASE
2458,2025-12-30,99,TABERNERO SOUR,4,21,84,Efectivo,Efectivo,MIGRACION_BASE
2457,2025-12-30,98,MIKES UNI,4,6.5,26,Efectivo,Efectivo,MIGRACION_BASE
2456,2025-12-30,97,FOUR LOKO UNI,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
2455,2025-12-30,91,JAGER 1L,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
2454,2025-12-30,90,JAGER 700ML,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
2453,2025-12-30,89,FERNET,1,46,46,Efectivo,Efectivo,MIGRACION_BASE
2452,2025-12-30,80,RUSSKAYA NEUTRO 750ML,1,27,27,Efectivo,Efectivo,MIGRACION_BASE
2451,2025-12-30,71,PISCO JIMENEZ,1,23,23,Efectivo,Efectivo,MIGRACION_BASE
2450,2025-12-30,49,FLOR DE CAÑA 7 AÑOS 750 ML,1,58,58,Efectivo,Efectivo,MIGRACION_BASE
2449,2025-12-30,40,CARTAVIO SELECTO 750ML,1,32,32,Efectivo,Efectivo,MIGRACION_BASE
2448,2025-12-30,37,CARTAVIO CHATA 250 ML,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
2447,2025-12-30,35,CARTAVIO BLACK 750 ML,1,27,27,Efectivo,Efectivo,MIGRACION_BASE
2446,2025-12-30,34,CARTAVIO BLACK 1L,1,33,33,Efectivo,Efectivo,MIGRACION_BASE
2445,2025-12-30,32,OLD TIMES ROJO 750 ML,1,25,25,Efectivo,Efectivo,MIGRACION_BASE
2444,2025-12-30,23,BALLANTINES,1,50,50,Efectivo,Efectivo,MIGRACION_BASE
2443,2025-12-30,3,Vino Hacienda Abuelo borgoña,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
2442,2025-12-29,150,CIGARROS GOLDEN CAJAS (- 2uni),3,4,12,Efectivo,Efectivo,MIGRACION_BASE
2441,2025-12-29,148,CIGARROS PALL MAL (UNIDAD),20,17,340,Efectivo,Efectivo,MIGRACION_BASE
2440,2025-12-29,146,CIGARROS LUCKY 20 UNI (UNIDAD),4,26,104,Efectivo,Efectivo,MIGRACION_BASE
2439,2025-12-29,145,CIGARROS LUCKY 10 UNI (CAJAS),1,14,14,Efectivo,Efectivo,MIGRACION_BASE
2438,2025-12-29,144,HIELO,1,5,5,Efectivo,Efectivo,MIGRACION_BASE
2437,2025-12-29,142,CERVEZA CUZQUEÑA TRIGO620ML CAJ,2,8,16,Efectivo,Efectivo,MIGRACION_BASE
2436,2025-12-29,138,TRIDENT,3,1.5,4.5,Efectivo,Efectivo,MIGRACION_BASE
2435,2025-12-29,134,GATORADE,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
2434,2025-12-29,131,PEPSI 2L,3,8,24,Efectivo,Efectivo,MIGRACION_BASE
2433,2025-12-29,128,GINGER EVERVESS,2,6.5,13,Efectivo,Efectivo,MIGRACION_BASE
2432,2025-12-29,126,AGUA SOCOSANI 1.5L,2,4,8,Efectivo,Efectivo,MIGRACION_BASE
2431,2025-12-29,121,AGUA SAN LUIS 600ML,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
2430,2025-12-29,119,INKA 600 ML,2,3.5,7,Efectivo,Efectivo,MIGRACION_BASE
2429,2025-12-29,118,COCA 600 ML,2,3.5,7,Efectivo,Efectivo,MIGRACION_BASE
2428,2025-12-29,116,COCA COLA  3L. UNI,1,13,13,Efectivo,Efectivo,MIGRACION_BASE
2427,2025-12-29,111,TRES CRUCES UNI,6,4.5,27,Efectivo,Efectivo,MIGRACION_BASE
2426,2025-12-29,103,CUSQUEÑA LATASA TRIGO,2,6,12,Efectivo,Efectivo,MIGRACION_BASE
2425,2025-12-29,101,PILSEN LATASA UNIDAD,13,6,78,Efectivo,Efectivo,MIGRACION_BASE
2424,2025-12-29,100,HITT 700ML,1,13.5,13.5,Efectivo,Efectivo,MIGRACION_BASE
2423,2025-12-29,98,MIKES UNI,4,6.5,26,Efectivo,Efectivo,MIGRACION_BASE
2422,2025-12-29,97,FOUR LOKO UNI,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
2421,2025-12-29,96,SPARK,2,0,0,Efectivo,Efectivo,MIGRACION_BASE
2420,2025-12-29,60,PISCO TABERNERO ACHOLADO,1,36,36,Efectivo,Efectivo,MIGRACION_BASE
2419,2025-12-29,54,TEQUILA JOSE CUERVO DORADO,1,62,62,Efectivo,Efectivo,MIGRACION_BASE
2418,2025-12-29,37,CARTAVIO CHATA 250 ML,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
2417,2025-12-29,36,CARTAVIO PETACA 125ML,1,6.5,6.5,Efectivo,Efectivo,MIGRACION_BASE
2416,2025-12-29,35,CARTAVIO BLACK 750 ML,1,27,27,Efectivo,Efectivo,MIGRACION_BASE
2415,2025-12-29,23,BALLANTINES,1,50,50,Efectivo,Efectivo,MIGRACION_BASE
2414,2025-12-29,11,Vino Higo,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
2413,2025-12-29,3,Vino Hacienda Abuelo borgoña,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
2412,2025-12-29,2,vino hacienda abuelo rose,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
2411,2025-12-29,1,Vino Señorio Najar,3,20,60,Efectivo,Efectivo,MIGRACION_BASE
2410,2025-12-28,151,ENCENDEDOR,1,1,1,Efectivo,Efectivo,MIGRACION_BASE
2409,2025-12-28,150,CIGARROS GOLDEN CAJAS (- 2uni),4,4,16,Efectivo,Efectivo,MIGRACION_BASE
2408,2025-12-28,149,CIGARROS ESSE (UNIDAD),1,15,15,Efectivo,Efectivo,MIGRACION_BASE
2407,2025-12-28,146,CIGARROS LUCKY 20 UNI (UNIDAD),15,26,390,Efectivo,Efectivo,MIGRACION_BASE
2406,2025-12-28,145,CIGARROS LUCKY 10 UNI (CAJAS),3,14,42,Efectivo,Efectivo,MIGRACION_BASE
2405,2025-12-28,139,HALLS,2,1.5,3,Efectivo,Efectivo,MIGRACION_BASE
2404,2025-12-28,138,TRIDENT,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
2403,2025-12-28,137,PIQUEO,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
2402,2025-12-28,134,GATORADE,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
2401,2025-12-28,132,"GUARANA 2,5L",1,6,6,Efectivo,Efectivo,MIGRACION_BASE
2400,2025-12-28,131,PEPSI 2L,1,8,8,Efectivo,Efectivo,MIGRACION_BASE
2399,2025-12-28,126,AGUA SOCOSANI 1.5L,2,4,8,Efectivo,Efectivo,MIGRACION_BASE
2398,2025-12-28,124,AGUA CIELO 600 ML,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
2397,2025-12-28,123,"AGUA CIELO 2,5L",1,4,4,Efectivo,Efectivo,MIGRACION_BASE
2396,2025-12-28,122,AGUA CIELO 1L,2,2.5,5,Efectivo,Efectivo,MIGRACION_BASE
2395,2025-12-28,121,AGUA SAN LUIS 600ML,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
2394,2025-12-28,119,INKA 600 ML,1,3.5,3.5,Efectivo,Efectivo,MIGRACION_BASE
2393,2025-12-28,117,COCA COLA 1L,1,5.5,5.5,Efectivo,Efectivo,MIGRACION_BASE
2392,2025-12-28,115,COCA COLA 2.5L UNI,2,10,20,Efectivo,Efectivo,MIGRACION_BASE
2391,2025-12-28,107,LATA CUSQUEÑA TRIGO UNI,6,5.5,33,Efectivo,Efectivo,MIGRACION_BASE
2390,2025-12-28,103,CUSQUEÑA LATASA TRIGO,1,6,6,Efectivo,Efectivo,MIGRACION_BASE
